Provider,PotentialFraud,Inpatient_NumClaims,Inpatient_NumBeneficiaries,Inpatient_AvgClaimsPerBeneficiary,Inpatient_TotalReimbursed,Inpatient_AvgReimbursed,Inpatient_StdReimbursed,Inpatient_MaxReimbursed,Inpatient_MinReimbursed,Inpatient_TotalDeductible,Inpatient_AvgDeductible,Inpatient_NumUniquePhysicians,Inpatient_UniqueDiagnoses,Inpatient_UniqueProcedures,Inpatient_AvgLOS,Inpatient_TotalLOS,Inpatient_MaxLOS,Inpatient_AvgClaimDuration,Outpatient_NumClaims,Outpatient_NumBeneficiaries,Outpatient_AvgClaimsPerBeneficiary,Outpatient_TotalReimbursed,Outpatient_AvgReimbursed,Outpatient_StdReimbursed,Outpatient_MaxReimbursed,Outpatient_MinReimbursed,Outpatient_TotalDeductible,Outpatient_AvgDeductible,Outpatient_NumUniquePhysicians,Outpatient_UniqueDiagnoses,Outpatient_UniqueProcedures,Outpatient_AvgClaimDuration,Age_mean_Inp,Age_std_Inp,Age_min_Inp,Age_max_Inp,Gender_mean_Inp,ChronicConditionsCount_mean_Inp,ChronicConditionsCount_max_Inp,ChronicConditionsCount_sum_Inp,IsDeceased_sum_Inp,HasRenalDisease_sum_Inp,Age_mean_Out,Age_std_Out,Age_min_Out,Age_max_Out,Gender_mean_Out,ChronicConditionsCount_mean_Out,ChronicConditionsCount_max_Out,ChronicConditionsCount_sum_Out,IsDeceased_sum_Out,HasRenalDisease_sum_Out
PRV51708,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,410.0,102.5,77.62087348130012,200.0,10.0,50.0,12.5,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.68720054757016,4.910867675342301,76.33401779603011,87.9151266255989,1.75,17.25,19.0,69.0,0.0,0.0
PRV54693,No,2.0,2.0,1.0,15000.0,7500.0,4949.747468305833,11000.0,4000.0,2136.0,1068.0,3.0,19.0,2.0,6.5,13.0,12.0,6.5,50.0,49.0,1.0204081632653061,24930.0,498.6,805.9270489090593,2600.0,0.0,0.0,0.0,41.0,114.0,0.0,2.92,61.16769336071184,15.55538120967531,50.168377823408626,72.16700889801506,1.5,16.5,18.0,33.0,0.0,0.0,73.97716632443532,16.774769156515532,26.083504449007528,100.75290896646133,1.6,17.2,22.0,860.0,0.0,13.0
PRV56705,No,4.0,4.0,1.0,56000.0,14000.0,16145.174717749778,38000.0,4000.0,4272.0,1068.0,7.0,31.0,4.0,7.75,31.0,12.0,7.75,12.0,12.0,1.0,5120.0,426.6666666666667,944.6724620767034,3400.0,20.0,0.0,0.0,15.0,25.0,0.0,0.0,75.70841889117042,13.093341860902342,56.082135523613964,82.91581108829568,1.25,15.75,16.0,63.0,0.0,1.0,72.3616244581337,8.637623469321467,49.50034223134839,80.82956878850102,1.5833333333333333,18.666666666666668,22.0,224.0,1.0,0.0
PRV56778,No,15.0,15.0,1.0,114000.0,7600.0,5949.789912257407,24000.0,0.0,16020.0,1068.0,21.0,97.0,8.0,5.6,84.0,17.0,5.266666666666667,23.0,23.0,1.0,8180.0,355.6521739130435,590.2297402241429,2400.0,20.0,20.0,0.8695652173913043,28.0,56.0,0.0,1.7391304347826086,73.8403832991102,12.556830730735935,37.831622176591374,95.66872005475702,1.6,16.733333333333334,20.0,251.0,0.0,3.0,75.26851769187274,14.11103994398952,46.42026009582478,97.41820670773443,1.608695652173913,17.91304347826087,22.0,412.0,0.0,3.0
PRV57113,No,2.0,2.0,1.0,28000.0,14000.0,7071.067811865475,19000.0,9000.0,2136.0,1068.0,3.0,15.0,4.0,6.0,12.0,11.0,6.0,5.0,5.0,1.0,350.0,70.0,82.46211251235322,200.0,0.0,70.0,14.0,8.0,8.0,0.0,0.0,74.58590006844628,0.11809312430493309,74.50239561943874,74.6694045174538,2.0,16.0,17.0,32.0,0.0,1.0,75.7514031485284,5.2178043335925635,71.41957563312799,82.25051334702259,2.0,17.4,20.0,87.0,0.0,0.0
PRV53871,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.0,531.0,2.297551789077213,272730.0,223.54918032786884,480.54925852411054,6060.0,0.0,3290.0,2.69672131147541,14.0,1350.0,1.0,1.2254098360655739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.29954331751215,13.91879833037093,27.50171115674196,100.82956878850102,1.6024590163934427,17.42622950819672,22.0,21260.0,13.0,211.0
PRV53569,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,1.2727272727272727,3790.0,270.7142857142857,436.7090967278277,1600.0,10.0,0.0,0.0,11.0,32.0,0.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.04967243570938,13.450987190913475,46.587268993839835,88.33401779603011,1.5714285714285714,18.214285714285715,21.0,255.0,0.0,2.0
PRV51265,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,84.0,1.9047619047619047,45770.0,286.0625,566.886117560678,3300.0,0.0,750.0,4.6875,15.0,330.0,1.0,1.58125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.25032511978097,15.071118711507442,29.08145106091718,95.08281998631075,1.6,17.86875,22.0,2859.0,2.0,20.0
PRV55079,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,46.0,1.0217391304347827,10940.0,232.7659574468085,455.410479570758,2800.0,0.0,100.0,2.127659574468085,3.0,111.0,0.0,1.446808510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.79866602589307,13.062746126700329,41.08145106091718,90.8309377138946,1.574468085106383,17.595744680851062,22.0,827.0,0.0,10.0
PRV54888,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,324.0,1.2746913580246915,120880.0,292.6876513317191,540.9455868473875,3300.0,0.0,710.0,1.7191283292978208,296.0,598.0,0.0,1.74818401937046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.37799742456409,12.643312924093955,27.586584531143053,100.91444216290212,1.5907990314769975,17.469733656174334,22.0,7215.0,4.0,101.0
PRV52247,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,48.0,1.0208333333333333,10890.0,222.24489795918367,444.04516148943327,2800.0,0.0,80.0,1.6326530612244898,8.0,133.0,0.0,0.7346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.64880079341799,12.286564977106096,32.0,96.08213552361396,1.510204081632653,17.571428571428573,22.0,861.0,0.0,6.0
PRV52972,No,17.0,14.0,1.2142857142857142,220000.0,12941.176470588236,13566.82805704457,57000.0,3000.0,18156.0,1068.0,7.0,90.0,12.0,4.647058823529412,79.0,12.0,4.647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.27543584168781,15.291170947802343,27.249828884325805,88.58590006844626,1.4705882352941178,16.0,21.0,272.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51027,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,44.0,1.2045454545454546,29840.0,563.0188679245283,1044.0446219937528,3300.0,0.0,0.0,0.0,21.0,106.0,0.0,2.1320754716981134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.47849108261336,13.40617734610151,40.41889117043121,94.8309377138946,1.509433962264151,17.169811320754718,22.0,910.0,1.0,16.0
PRV51435,No,6.0,6.0,1.0,28200.0,4700.0,3391.164991562634,10000.0,200.0,6408.0,1068.0,9.0,40.0,2.0,2.1666666666666665,13.0,5.0,2.1666666666666665,17.0,17.0,1.0,5420.0,318.8235294117647,503.8586403067478,1700.0,0.0,0.0,0.0,18.0,37.0,0.0,1.1764705882352942,79.27766370066165,11.010668034129889,67.08281998631075,96.82956878850102,1.6666666666666667,15.833333333333334,19.0,95.0,0.0,2.0,77.13781857712284,8.021993798370083,60.50102669404517,89.66735112936345,1.5294117647058822,19.11764705882353,22.0,325.0,0.0,1.0
PRV57075,No,2.0,2.0,1.0,16000.0,8000.0,4242.640687119285,11000.0,5000.0,2136.0,1068.0,3.0,18.0,1.0,3.5,7.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99863107460644,1.1751233844770215,71.16769336071184,72.82956878850102,1.0,14.5,16.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51362,No,6.0,6.0,1.0,141000.0,23500.0,26036.512823340992,57000.0,4000.0,6408.0,1068.0,10.0,43.0,4.0,4.833333333333333,29.0,15.0,4.833333333333333,38.0,38.0,1.0,10320.0,271.57894736842104,616.1367271733077,2900.0,10.0,0.0,0.0,28.0,80.0,0.0,1.6842105263157894,79.32101300479124,15.74554150009209,49.16632443531827,94.58726899383984,1.3333333333333333,18.0,20.0,108.0,0.0,0.0,77.42353831189884,10.286524724565705,56.50102669404517,98.08350444900753,1.6578947368421053,17.07894736842105,22.0,649.0,1.0,7.0
PRV57643,No,7.0,6.0,1.1666666666666667,56000.0,8000.0,2581.9888974716114,12000.0,4000.0,7476.0,1068.0,5.0,47.0,3.0,3.7142857142857144,26.0,8.0,3.7142857142857144,102.0,29.0,3.5172413793103448,22870.0,224.2156862745098,408.8148441302096,3300.0,0.0,420.0,4.117647058823529,25.0,198.0,0.0,1.588235294117647,76.13219908086437,10.781392056723993,57.50034223134839,86.16837782340862,1.5714285714285714,17.428571428571427,21.0,122.0,0.0,1.0,71.16095610044154,8.180383059812625,48.167008898015055,86.16837782340862,1.5980392156862746,17.607843137254903,22.0,1796.0,0.0,11.0
PRV54317,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,1.1363636363636365,3650.0,146.0,181.45247311624055,600.0,0.0,40.0,1.6,3.0,62.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.71356605065024,12.426352437467889,40.82956878850103,89.24845995893224,1.52,16.92,22.0,423.0,1.0,5.0
PRV56408,No,3.0,3.0,1.0,63000.0,21000.0,31320.91952673165,57000.0,0.0,3204.0,1068.0,4.0,20.0,4.0,17.0,51.0,35.0,17.0,65.0,23.0,2.8260869565217392,16570.0,254.92307692307693,566.6930470857964,3300.0,0.0,350.0,5.384615384615385,30.0,145.0,0.0,1.0461538461538462,46.945014830025094,5.965958003678367,40.58590006844627,52.41889117043121,1.3333333333333333,14.666666666666666,18.0,44.0,0.0,2.0,73.27112093929343,11.236455157047406,47.83025325119781,90.7542778918549,1.5846153846153845,19.6,22.0,1274.0,0.0,8.0
PRV57719,No,4.0,4.0,1.0,76000.0,19000.0,25350.87112244206,57000.0,5000.0,4272.0,1068.0,7.0,32.0,3.0,13.75,55.0,35.0,13.75,19.0,19.0,1.0,2830.0,148.94736842105263,301.0886679450295,1200.0,0.0,150.0,7.894736842105263,31.0,43.0,0.0,0.5263157894736842,65.83436002737851,20.928402549702845,36.58590006844627,86.08350444900753,1.25,14.75,16.0,59.0,0.0,1.0,72.82049065168053,14.10259127266439,44.41889117043121,98.91581108829568,1.4736842105263157,17.473684210526315,22.0,332.0,0.0,3.0
PRV52717,No,20.0,18.0,1.1111111111111112,185000.0,9250.0,9013.878188659974,41000.0,0.0,21360.0,1068.0,4.0,109.0,13.0,5.2,104.0,24.0,5.2,109.0,78.0,1.3974358974358974,26130.0,239.72477064220183,456.12997399538466,3000.0,0.0,850.0,7.798165137614679,7.0,203.0,0.0,1.1926605504587156,71.6507871321013,14.319060635379117,33.50034223134839,93.41820670773443,1.8,16.1,20.0,322.0,1.0,1.0,72.44501378344604,12.959536212332386,27.668720054757017,95.00068446269678,1.5779816513761469,17.605504587155963,22.0,1919.0,2.0,13.0
PRV55598,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,84.0,1.9880952380952381,46190.0,276.58682634730536,533.656146292734,3300.0,0.0,560.0,3.3532934131736525,3.0,281.0,0.0,1.1676646706586826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.61761077434454,14.469574101677477,29.585215605749486,100.08213552361396,1.5808383233532934,17.269461077844312,22.0,2884.0,3.0,48.0
PRV55386,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,62.0,1.3225806451612903,21010.0,256.219512195122,458.82469350249704,3300.0,0.0,130.0,1.5853658536585367,5.0,169.0,0.0,1.1341463414634145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.39341580274119,12.28827773733907,32.82956878850103,91.58658453114305,1.5365853658536586,17.79268292682927,22.0,1459.0,3.0,18.0
PRV54571,No,4.0,4.0,1.0,48000.0,12000.0,8286.535263104035,20000.0,3000.0,4272.0,1068.0,4.0,34.0,3.0,6.25,25.0,14.0,6.25,13.0,13.0,1.0,2610.0,200.76923076923077,300.4846512569746,1100.0,0.0,0.0,0.0,12.0,21.0,0.0,3.5384615384615383,78.52087611225188,3.5164460509100683,73.66735112936345,82.08350444900753,1.75,16.0,18.0,64.0,0.0,1.0,68.45679987363766,14.59736316085967,31.16769336071184,86.6694045174538,1.4615384615384615,17.692307692307693,21.0,230.0,0.0,2.0
PRV56830,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,6580.0,940.0,1512.5365009369746,3300.0,10.0,100.0,14.285714285714286,4.0,27.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.87083211107851,8.404338580707872,66.50239561943874,91.41957563312799,1.7142857142857142,17.142857142857142,19.0,120.0,0.0,2.0
PRV56759,No,2.0,2.0,1.0,27000.0,13500.0,10606.601717798212,21000.0,6000.0,2136.0,1068.0,5.0,18.0,2.0,8.5,17.0,10.0,8.5,9.0,9.0,1.0,1260.0,140.0,205.24375751773792,500.0,0.0,40.0,4.444444444444445,12.0,29.0,0.0,3.7777777777777777,81.54140999315537,13.257405167872626,72.16700889801506,90.91581108829568,2.0,15.5,16.0,31.0,0.0,2.0,71.03749334550156,14.582725956026199,48.58590006844627,100.82956878850102,1.5555555555555556,16.77777777777778,21.0,151.0,0.0,0.0
PRV52746,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.66735112936345,0.0,77.66735112936345,77.66735112936345,2.0,16.0,16.0,16.0,0.0,1.0
PRV56387,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,90.0,90.0,0.0,90.0,90.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.33538672142369,0.0,78.33538672142369,78.33538672142369,2.0,16.0,16.0,16.0,0.0,0.0
PRV57359,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,67.0,1.5223880597014925,34390.0,337.15686274509807,583.3657505483437,3300.0,0.0,200.0,1.9607843137254901,2.0,204.0,0.0,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.85847727181222,13.83742490571414,27.50171115674196,98.00136892539356,1.6274509803921569,17.647058823529413,22.0,1800.0,0.0,19.0
PRV57575,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13.0,1.8461538461538463,5970.0,248.75,684.6091395190715,3300.0,0.0,30.0,1.25,19.0,50.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.97342003194159,6.663094452214675,59.419575633128,82.8309377138946,1.75,18.458333333333332,22.0,443.0,0.0,1.0
PRV51618,No,1.0,1.0,1.0,2000.0,2000.0,0.0,2000.0,2000.0,1068.0,1068.0,2.0,9.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.33538672142369,0.0,66.33538672142369,66.33538672142369,1.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52504,Yes,14.0,9.0,1.5555555555555556,112200.0,8014.285714285715,4713.622997041846,17000.0,200.0,14952.0,1068.0,2.0,84.0,7.0,4.142857142857143,58.0,9.0,4.142857142857143,26.0,26.0,1.0,1980.0,76.15384615384616,56.076870317586234,200.0,10.0,0.0,0.0,23.0,50.0,0.0,1.3461538461538463,75.14344382516867,13.60847239038656,60.082135523613964,97.5003422313484,1.7142857142857142,15.714285714285714,19.0,220.0,0.0,8.0,71.65766334965514,13.627163653719784,32.668035592060235,96.66803559206024,1.6538461538461537,17.73076923076923,22.0,461.0,0.0,4.0
PRV53409,No,3.0,3.0,1.0,24000.0,8000.0,3605.5512754639894,12000.0,5000.0,3204.0,1068.0,3.0,24.0,5.0,3.6666666666666665,11.0,5.0,3.6666666666666665,31.0,21.0,1.4761904761904763,4130.0,133.2258064516129,225.61600263536556,1000.0,0.0,70.0,2.2580645161290325,19.0,72.0,0.0,1.4193548387096775,61.446497832534796,11.53394159417116,54.33538672142368,74.7542778918549,1.6666666666666667,17.666666666666668,21.0,53.0,0.0,2.0,73.22152303989755,16.41037089882515,33.333333333333336,93.75222450376455,1.7419354838709677,17.93548387096774,21.0,556.0,0.0,2.0
PRV56595,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,46.0,1.2173913043478262,15760.0,281.42857142857144,600.7856328370183,3300.0,0.0,80.0,1.4285714285714286,66.0,103.0,0.0,0.19642857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.55079691013984,12.829887750124415,40.58590006844627,98.16837782340862,1.6964285714285714,17.035714285714285,22.0,954.0,0.0,13.0
PRV53300,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,255.0,1.388235294117647,126160.0,356.38418079096044,751.0509572407675,7060.0,0.0,1020.0,2.8813559322033897,155.0,538.0,0.0,1.6751412429378532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.15665301608294,11.93229150016126,29.50034223134839,99.75359342915812,1.6045197740112995,17.480225988700564,22.0,6188.0,0.0,67.0
PRV55959,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,160.0,2.025,74710.0,230.58641975308643,482.0563170606749,3300.0,0.0,810.0,2.5,16.0,495.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.39731792024742,12.892145068851509,28.999315537303218,98.00136892539356,1.5740740740740742,17.47530864197531,22.0,5662.0,4.0,73.0
PRV56040,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,1.1818181818181819,22850.0,1757.6923076923076,3898.820663239406,14050.0,10.0,0.0,0.0,14.0,40.0,0.0,3.1538461538461537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.22513557626493,11.950912767134255,44.50102669404517,90.16837782340862,1.3846153846153846,18.23076923076923,20.0,237.0,0.0,3.0
PRV54939,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,1163.0,1.1865864144454,407800.0,295.5072463768116,600.8983756139404,7900.0,0.0,3520.0,2.550724637681159,504.0,1436.0,0.0,1.267391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.52702437282386,13.03654143549454,26.250513347022586,100.33401779603011,1.5456521739130435,17.515942028985506,22.0,24172.0,9.0,264.0
PRV55712,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.0,1.04,9880.0,380.0,778.8607064167508,3300.0,0.0,80.0,3.076923076923077,20.0,57.0,0.0,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.70873479703049,14.223247490106486,39.082819986310746,89.91649555099247,1.6538461538461537,17.576923076923077,22.0,457.0,0.0,5.0
PRV55883,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.0,5480.0,685.0,1193.0992055507013,2900.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.36550308008214,6.1005455906662736,66.58726899383984,83.66872005475702,1.625,17.75,22.0,142.0,0.0,2.0
PRV53090,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,71.0,2.5211267605633805,58850.0,328.7709497206704,660.4166611635047,3300.0,0.0,580.0,3.2402234636871508,3.0,310.0,0.0,1.4357541899441342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.08844481662899,10.714453135442168,46.001368925393564,99.75359342915812,1.6368715083798884,17.547486033519554,22.0,3141.0,2.0,37.0
PRV55197,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,50.0,1.46,24210.0,331.64383561643837,708.3882600245711,3300.0,0.0,220.0,3.0136986301369864,35.0,146.0,0.0,2.3424657534246576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.92135242327923,13.919666810737446,33.667351129363446,97.41820670773443,1.5616438356164384,17.26027397260274,22.0,1260.0,1.0,7.0
PRV56108,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,1.3636363636363635,7360.0,490.6666666666667,794.8177389158084,2700.0,20.0,0.0,0.0,3.0,27.0,0.0,1.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.32315765457449,9.447992396111966,59.83025325119781,90.00136892539356,1.6666666666666667,16.933333333333334,22.0,254.0,0.0,2.0
PRV53700,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0,454.0,2.011013215859031,220320.0,241.31434830230012,475.72961367901115,3300.0,0.0,2180.0,2.3877327491785323,3.0,1080.0,0.0,1.11829134720701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.83470638199616,12.261799303677988,29.418206707734427,100.75290896646133,1.5826944140197152,17.68236582694414,22.0,16144.0,1.0,150.0
PRV52336,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,78.0,1.1025641025641026,26960.0,313.48837209302326,629.6605386879887,3300.0,0.0,370.0,4.3023255813953485,46.0,171.0,0.0,1.302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.94077010012256,13.500570827843838,34.502395619438744,100.0,1.4883720930232558,17.686046511627907,22.0,1521.0,2.0,12.0
PRV53941,No,6.0,5.0,1.2,59000.0,9833.333333333334,5036.533199202271,14000.0,3000.0,6408.0,1068.0,10.0,42.0,4.0,2.8333333333333335,17.0,5.0,2.8333333333333335,71.0,67.0,1.0597014925373134,23160.0,326.19718309859155,643.3847242673105,2900.0,0.0,70.0,0.9859154929577465,66.0,151.0,0.0,2.323943661971831,73.75085557837097,13.425207126357886,48.0,83.16769336071184,1.5,17.5,18.0,105.0,0.0,0.0,72.96198821952936,12.895300909165043,33.91649555099247,100.58590006844626,1.5492957746478873,17.422535211267604,22.0,1237.0,1.0,11.0
PRV54537,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,3.0,22470.0,374.5,728.9961172619858,3300.0,0.0,200.0,3.3333333333333335,2.0,140.0,0.0,2.316666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.97572438968743,11.182769953085625,41.41820670773443,93.83162217659138,1.6833333333333333,17.1,22.0,1026.0,0.0,24.0
PRV57721,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,230.0,76.66666666666667,106.92676621563626,200.0,10.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.083048140543,6.266658367425131,69.08145106091717,81.16632443531827,2.0,19.0,21.0,57.0,0.0,1.0
PRV54449,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.08213552361396,0.0,72.08213552361396,72.08213552361396,1.0,21.0,21.0,21.0,0.0,0.0
PRV53378,No,10.0,10.0,1.0,74000.0,7400.0,4115.013163202923,15000.0,2000.0,10680.0,1068.0,2.0,72.0,8.0,9.4,94.0,30.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9501711156742,18.03391959860043,39.83025325119781,99.75359342915812,1.6,15.8,19.0,158.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
